LSOA code,Have central heating,No central heating
E01003238,96.9858156,3.014184397
E01003239,98.08362369,1.916376307
E01003240,98.03094233,1.969057665
E01003241,98.56733524,1.432664756
E01003243,96.60441426,3.395585739
E01003244,96.72131148,3.278688525
E01003245,97.96557121,2.034428795
E01003246,97.04433498,2.955665025
E01003247,94.72477064,5.275229358
E01003248,96.01181684,3.988183161
E01003249,97.07943925,2.920560748
E01003251,96.5571205,3.442879499
E01003252,96.69421488,3.305785124
E01003253,97.39263804,2.607361963
E01003254,98.66888519,1.331114809
E01003255,96.75456389,3.245436105
E01003256,98.2869379,1.713062099
E01003257,97.46031746,2.53968254
E01003258,97.79286927,2.20713073
E01003259,97.49009247,2.50990753
E01003260,99.21507064,0.784929356
E01003261,98.68852459,1.31147541
E01003262,98.4962406,1.503759398
E01003263,98.10810811,1.891891892
E01003264,98.60724234,1.39275766
E01003265,97.28506787,2.714932127
E01003266,98.22646658,1.773533424
E01003267,98.84868421,1.151315789
E01003268,98.30287206,1.697127937
E01003269,98.11320755,1.886792453
E01003270,97.41248097,2.587519026
E01003271,99.03381643,0.966183575
E01003272,99.11838791,0.881612091
E01003273,97.92387543,2.076124567
E01003274,98.64048338,1.359516616
E01003275,97.88617886,2.113821138
E01003276,98.48942598,1.510574018
E01003277,98.41059603,1.589403974
E01003278,97.9498861,2.050113895
E01003279,98.83913765,1.160862355
E01003280,98.56915739,1.430842607
E01003281,99.30915371,0.690846287
E01003282,97.94117647,2.058823529
E01003283,98.04372842,1.956271577
E01003284,97.88359788,2.116402116
E01003285,97.21854305,2.781456954
E01003286,98.4375,1.5625
E01003287,99.21465969,0.785340314
E01003288,97.26027397,2.739726027
E01003290,97.91666667,2.083333333
E01003291,98.32572298,1.674277017
E01003292,97.82312925,2.176870748
E01003293,97.34789392,2.652106084
E01003295,97.23756906,2.762430939
E01003297,92.7480916,7.251908397
E01003298,96.80851064,3.191489362
E01003299,97.99426934,2.005730659
E01003300,96.83860233,3.161397671
E01003301,95.49839228,4.501607717
E01003302,97.38154613,2.618453865
E01003303,97.22222222,2.777777778
E01003304,94.4598338,5.540166205
E01003305,98.34394904,1.656050955
E01003307,97.06790123,2.932098765
E01003308,98.30268741,1.697312588
E01003309,97.71341463,2.286585366
E01003310,97.81121751,2.18878249
E01003311,97.97639123,2.023608769
E01003312,97.27979275,2.720207254
E01003313,98.23434992,1.76565008
E01003314,98.04804805,1.951951952
E01003315,97.96954315,2.030456853
E01003316,97.75474957,2.245250432
E01003318,94.58762887,5.412371134
E01003319,97.06666667,2.933333333
E01003320,97.4317817,2.568218299
E01003321,97.6346912,2.365308804
E01003322,97.54098361,2.459016393
E01003323,98.55769231,1.442307692
E01003324,95.99447514,4.005524862
E01003325,98.34605598,1.65394402
E01003326,97.26224784,2.737752161
E01003327,97.68115942,2.31884058
E01003328,97.46070133,2.53929867
E01003329,96.82299546,3.177004539
E01003330,98.0568012,1.943198804
E01003331,96.92832765,3.071672355
E01003332,98.30985915,1.690140845
E01003333,97.14285714,2.857142857
E01003334,97.2327044,2.767295597
E01003335,98.54368932,1.45631068
E01003336,97.92746114,2.07253886
E01003337,97.70318021,2.296819788
E01003338,96.77804296,3.221957041
E01003339,98.37758112,1.622418879
E01003340,98.82198953,1.178010471
E01003341,96.81415929,3.185840708
E01003342,98.00853485,1.991465149
E01003343,98.02955665,1.97044335
E01003344,98.52724595,1.47275405
E01003345,97.57033248,2.429667519
E01003346,97.06790123,2.932098765
E01003347,96.92307692,3.076923077
E01003348,98.22294023,1.777059774
E01003349,97.42647059,2.573529412
E01003350,97.0464135,2.953586498
E01003351,97.5,2.5
E01003352,98.57988166,1.420118343
E01003353,98.73217116,1.267828843
E01003354,98.29268293,1.707317073
E01003355,97.07673569,2.923264312
E01003356,98.85877318,1.141226819
E01003357,96.66666667,3.333333333
E01003358,97.73013871,2.269861286
E01003359,97.74153074,2.25846926
E01003360,97.98387097,2.016129032
E01003361,98.53658537,1.463414634
E01003362,98.21428571,1.785714286
E01003363,98.1450253,1.854974705
E01003364,98.78971256,1.210287443
E01003365,99.59839357,0.401606426
E01003366,98.45201238,1.547987616
E01003368,97.4271012,2.572898799
E01003369,97.17741935,2.822580645
E01003370,98.06378132,1.936218679
E01003371,98.88535032,1.114649682
E01003372,98.58934169,1.410658307
E01003373,98.89908257,1.100917431
E01003374,98.05097451,1.949025487
E01003375,96.82320442,3.17679558
E01003376,97.46621622,2.533783784
E01003377,97.81818182,2.181818182
E01003378,98.57142857,1.428571429
E01003379,96.50067295,3.499327052
E01003380,98.20089955,1.79910045
E01003381,98.31223629,1.687763713
E01003382,97.11538462,2.884615385
E01003383,98.06547619,1.93452381
E01003384,98.67060561,1.329394387
E01003385,98.8034188,1.196581197
E01003386,98.68593955,1.314060447
E01003387,98.33119384,1.668806162
E01003388,98.05825243,1.941747573
E01003389,97.6635514,2.336448598
E01003390,94.99217527,5.007824726
E01003391,97.9338843,2.066115702
E01003392,96.90522244,3.094777563
E01003393,96.23733719,3.762662808
E01003394,98.81656805,1.183431953
E01003395,98.69158879,1.308411215
E01003396,96.97542533,3.024574669
E01003397,99.08256881,0.917431193
E01003398,97.87556904,2.124430956
E01003399,97.78129952,2.218700475
E01003400,98.88535032,1.114649682
E01003401,98.40255591,1.597444089
E01003402,97.64011799,2.359882006
E01003403,98.96296296,1.037037037
E01003404,97.37417943,2.625820569
E01003405,98.0861244,1.913875598
E01003406,97.88732394,2.112676056
E01003407,96.70050761,3.299492386
E01003408,95.62211982,4.377880184
E01003409,97.22222222,2.777777778
E01003410,96.64,3.36
E01003411,97.83783784,2.162162162
E01003412,98.39486356,1.605136437
E01003413,98.07956104,1.920438957
E01003414,97.34513274,2.654867257
E01003415,97.95657727,2.043422733
E01003416,98.32089552,1.679104478
E01003417,99.33884298,0.661157025
E01003418,98.67172676,1.328273245
E01003419,97.59036145,2.409638554
E01003420,99.6039604,0.396039604
E01003421,98.6949429,1.305057096
E01003422,98.66920152,1.330798479
E01003423,97.70290965,2.297090352
E01003424,99.47552448,0.524475524
E01003425,99.22779923,0.772200772
E01003426,99.6672213,0.332778702
E01003427,97.25274725,2.747252747
E01003428,97.78129952,2.218700475
E01003429,98.10246679,1.897533207
E01003430,97.40932642,2.590673575
E01003431,96.84210526,3.157894737
E01003432,97.731569,2.268431002
E01003433,97.39130435,2.608695652
E01003434,97,3
E01003435,97.43589744,2.564102564
E01003436,97.52883031,2.471169687
E01003437,97.92207792,2.077922078
E01003438,97.55725191,2.442748092
E01003439,96.875,3.125
E01003440,97.31861199,2.681388013
E01003441,97.68518519,2.314814815
E01003442,98.36309524,1.636904762
E01003443,98.9010989,1.098901099
E01003444,96.86567164,3.134328358
E01003445,98.76923077,1.230769231
E01003446,98,2
E01003447,96.17647059,3.823529412
E01003448,97.39524349,2.604756512
E01003449,97.71689498,2.283105023
E01003450,97.71615008,2.283849918
E01003451,98.7933635,1.206636501
E01003452,97.93187348,2.068126521
E01003453,98.34586466,1.654135338
E01003454,98.26689775,1.733102253
E01003455,97.45649264,2.543507363
E01003456,98.05097451,1.949025487
E01003457,98.6970684,1.302931596
E01003458,99.1643454,0.835654596
E01003459,98.53862213,1.461377871
E01003460,99.22720247,0.772797527
E01003461,97.18934911,2.810650888
E01003462,98.95652174,1.043478261
E01003463,99.09090909,0.909090909
E01003464,99.07749077,0.922509225
E01003465,100,0
E01003466,99.36,0.64
E01003467,98.95052474,1.049475262
E01003468,98.42767296,1.572327044
E01003469,98.26388889,1.736111111
E01003470,98.80159787,1.19840213
E01003471,98.73617694,1.263823065
E01003472,98.52631579,1.473684211
E01003473,97.52212389,2.477876106
E01003474,98.71794872,1.282051282
E01003476,97.75510204,2.244897959
E01003477,99.32659933,0.673400673
E01003478,98.34586466,1.654135338
E01003479,94.25287356,5.747126437
E01003480,98.11965812,1.88034188
E01003481,98.3436853,1.6563147
E01003483,99.16805324,0.831946755
E01003484,96.9588551,3.041144902
E01003485,97.71528998,2.284710018
E01003486,98.64864865,1.351351351
E01003487,98.062954,1.937046005
E01003488,97.29323308,2.706766917
E01003489,97.91666667,2.083333333
E01003490,95.93639576,4.06360424
E01003491,96.49122807,3.50877193
E01003492,97.53787879,2.462121212
E01003494,97.87234043,2.127659574
E01003495,99.01315789,0.986842105
E01003496,96.21621622,3.783783784
E01003497,98.1450253,1.854974705
E01003498,96.48093842,3.519061584
E01003499,96.2195122,3.780487805
E01003500,98.34482759,1.655172414
E01003501,97.59188847,2.408111534
E01003502,97.90382244,2.096177559
E01003503,97.32758621,2.672413793
E01003506,97.71309771,2.286902287
E01003507,97.71359807,2.286401925
E01003508,97.82157676,2.178423237
E01003509,97.0437018,2.956298201
E01003511,98.21162444,1.788375559
E01003512,97.67103348,2.328966521
E01003513,97.80621572,2.193784278
E01003514,97.91271347,2.087286528
E01003515,97.66584767,2.334152334
E01003516,98.00613497,1.993865031
E01003517,98.41772152,1.582278481
E01003518,96.83098592,3.169014085
E01003519,98.19277108,1.807228916
E01003520,96.16055846,3.839441536
E01003521,96.59969088,3.400309119
E01003522,97.9245283,2.075471698
E01003523,96.77419355,3.225806452
E01003524,98.21428571,1.785714286
E01003525,97.56097561,2.43902439
E01003526,98.3436853,1.6563147
E01003527,97.2972973,2.702702703
E01003528,97.06601467,2.93398533
E01003529,97.6076555,2.392344498
E01003530,97.51552795,2.48447205
E01003531,96.94793537,3.052064632
E01003532,96.26998224,3.730017762
E01003533,98.05996473,1.940035273
E01003534,97.2972973,2.702702703
E01003535,96.99646643,3.003533569
E01003536,97.58842444,2.411575563
E01003537,98.14241486,1.857585139
E01003538,97.7443609,2.255639098
E01003539,97.15504979,2.844950213
E01003540,97.01492537,2.985074627
E01003541,98.02513465,1.97486535
E01003542,98.19548872,1.804511278
E01003543,97.97136038,2.028639618
E01003544,97.75641026,2.243589744
E01003545,98.26498423,1.735015773
E01003546,98.10017271,1.899827288
E01003547,97.32937685,2.670623145
E01003548,98.27798278,1.72201722
E01003549,97.03608247,2.963917526
E01003550,97.8583196,2.141680395
E01003551,95.14563107,4.854368932
E01003552,96.96394687,3.036053131
E01003553,97.00680272,2.993197279
E01003554,97.81341108,2.186588921
E01003555,98.55072464,1.449275362
E01003556,98.00613497,1.993865031
E01003557,96.45608629,3.543913713
E01003558,96.49446494,3.505535055
E01003559,97.09497207,2.905027933
E01003560,97.09821429,2.901785714
E01003561,97.62931034,2.370689655
E01003562,96.94915254,3.050847458
E01003563,97.78534923,2.214650767
E01003564,97.10806697,2.891933029
E01003565,97.08737864,2.912621359
E01003566,97.93233083,2.067669173
E01003567,97.05304519,2.946954813
E01003568,98.08306709,1.916932907
E01003569,97.46192893,2.538071066
E01003570,96.67896679,3.32103321
E01003571,98.27586207,1.724137931
E01003572,98.88641425,1.113585746
E01003573,98.96193772,1.038062284
E01003574,97.14656291,2.853437095
E01003575,96.40591966,3.594080338
E01003576,96.53543307,3.464566929
E01003577,96.82119205,3.178807947
E01003578,97.12837838,2.871621622
E01003579,97.5708502,2.429149798
E01003580,95.76547231,4.234527687
E01003581,98.09725159,1.902748414
E01003582,97.35099338,2.649006623
E01003583,97.92060491,2.079395085
E01003584,98.35526316,1.644736842
E01003585,98.7804878,1.219512195
E01003586,97.54716981,2.452830189
E01003587,97.0260223,2.973977695
E01003588,97.65258216,2.34741784
E01003589,97.83464567,2.165354331
E01003590,98.25174825,1.748251748
E01003591,96.05839416,3.941605839
E01003592,97.31012658,2.689873418
E01003593,98.69888476,1.301115242
E01003594,97.40034662,2.59965338
E01003595,98.50299401,1.497005988
E01003596,98.51024209,1.489757914
E01003597,97.56554307,2.434456929
E01003598,97.5,2.5
E01003599,97.04016913,2.959830867
E01003600,97.4533107,2.546689304
E01003601,98.18181818,1.818181818
E01003602,97.1473851,2.852614897
E01003603,97.86184211,2.138157895
E01003604,98.40848806,1.591511936
E01003605,97.66081871,2.339181287
E01003607,96.85430464,3.145695364
E01003608,96.31268437,3.687315634
E01003611,96.35854342,3.641456583
E01003615,98.05825243,1.941747573
E01003616,97.65395894,2.346041056
E01003618,97.35576923,2.644230769
E01003619,96.42857143,3.571428571
E01003621,98.22222222,1.777777778
E01003622,98.68667917,1.313320826
E01003623,97.9253112,2.074688797
E01003624,97.5708502,2.429149798
E01003625,97.92960663,2.070393375
E01003626,98.05194805,1.948051948
E01003627,98.25327511,1.746724891
E01003628,98.36448598,1.635514019
E01003629,96.83168317,3.168316832
E01003630,97.36070381,2.639296188
E01003631,94.22799423,5.772005772
E01003632,97.73584906,2.264150943
E01003633,98.39650146,1.603498542
E01003634,98.47198642,1.528013582
E01003635,97.8583196,2.141680395
E01003636,97.69784173,2.302158273
E01003637,97.76632302,2.233676976
E01003638,98.64048338,1.359516616
E01003639,98.72773537,1.272264631
E01003640,98.2428115,1.757188498
E01003641,98.52216749,1.477832512
E01003642,99.45848375,0.541516245
E01003643,98.42857143,1.571428571
E01003644,98.21428571,1.785714286
E01003645,95.90254707,4.097452935
E01003646,97.51243781,2.487562189
E01003647,97.79874214,2.201257862
E01003648,98.83495146,1.165048544
E01003649,98.63013699,1.369863014
E01003650,97.96264856,2.037351443
E01003651,99.37106918,0.628930818
E01003652,99.16839917,0.831600832
E01003653,95.57399723,4.426002766
E01003654,98.15745394,1.842546064
E01003655,98.9010989,1.098901099
E01003656,97.85276074,2.147239264
E01003657,97.66146993,2.338530067
E01003658,98.68995633,1.310043668
E01003659,97.6340694,2.365930599
E01003660,99.10313901,0.896860987
E01003661,98.14550642,1.854493581
E01003662,97.77486911,2.22513089
E01003663,98.28125,1.71875
E01003664,97.87234043,2.127659574
E01003665,98.43444227,1.56555773
E01003666,96.44194757,3.558052434
E01003668,98.37905237,1.620947631
E01003669,97.76,2.24
E01003670,99.1394148,0.860585198
E01003671,98.74551971,1.254480287
E01003672,97.33688415,2.663115846
E01003673,96.72955975,3.270440252
E01003674,98.12206573,1.877934272
E01003675,99.19191919,0.808080808
E01003676,99.42857143,0.571428571
E01003677,99.0530303,0.946969697
E01003678,99.15611814,0.843881857
E01003679,99.79757085,0.20242915
E01003680,99.58419958,0.415800416
E01003681,99.11634757,0.88365243
E01003682,94.52054795,5.479452055
E01003683,97.89473684,2.105263158
E01003684,97.80876494,2.19123506
E01003685,95.80291971,4.197080292
E01003686,98.27586207,1.724137931
E01003688,96.39468691,3.605313093
E01003689,96.42365887,3.576341128
E01003690,97.32977303,2.670226969
E01003691,99.13419913,0.865800866
E01003692,98.7394958,1.260504202
E01003693,99.1011236,0.898876404
E01003694,98.21428571,1.785714286
E01003695,96.7611336,3.238866397
E01003696,98.46743295,1.53256705
E01003697,99.21568627,0.784313725
E01003698,98.46743295,1.53256705
E01003699,99.32432432,0.675675676
E01003700,98.26789838,1.732101617
E01003701,97.22627737,2.773722628
E01003702,97.2826087,2.717391304
E01003703,98.46782431,1.532175689
E01003704,99.27745665,0.722543353
E01003705,97.81021898,2.189781022
E01003706,97.92993631,2.070063694
E01003707,98.36065574,1.639344262
E01003708,97.74236388,2.257636122
E01003709,98.07355517,1.926444834
E01003710,98.6083499,1.391650099
E01003711,97.65625,2.34375
E01003712,98.34254144,1.657458564
E01003713,98.98373984,1.016260163
E01003714,97.66423358,2.335766423
E01003715,97.44408946,2.555910543
E01003716,97.47048904,2.529510961
E01003718,96.34146341,3.658536585
E01003719,97.09543568,2.904564315
E01003720,99.11167513,0.888324873
E01003721,98.32317073,1.676829268
E01003722,98.29476248,1.705237515
E01003723,97.91955617,2.080443828
E01003724,99.21104536,0.788954635
E01003725,97.92284866,2.077151335
E01003726,97.54797441,2.452025586
E01003727,97.5,2.5
E01003729,96.96356275,3.036437247
E01003730,97.17391304,2.826086957
E01003731,97.12230216,2.877697842
E01003732,94.92063492,5.079365079
E01003733,99.17864476,0.821355236
E01003734,96.98795181,3.012048193
E01003735,98.58557284,1.414427157
E01003736,97.34151329,2.658486708
E01003737,97.74774775,2.252252252
E01003738,98.62804878,1.37195122
E01003739,97.03703704,2.962962963
E01003740,98.21428571,1.785714286
E01003741,97.31343284,2.686567164
