LSOA code,Less than 5km,5km to less than 20km,20km to less than 40km,40km and over,"Works mainly at an offshore installation, in no fixed place, or outside the UK",Works mainly from home
E01019595,20.39911308,14.85587583,14.07982262,3.436807095,14.07982262,33.14855876
E01019596,24.06103286,16.43192488,10.91549296,3.403755869,11.26760563,33.92018779
E01019597,26.39405204,21.56133829,10.96654275,1.579925651,13.66171004,25.83643123
E01019598,32.72727273,14.54545455,12.15909091,3.409090909,15.68181818,21.47727273
E01019599,15.7116451,16.63585952,9.057301294,2.402957486,13.86321627,42.32902033
E01019600,18.93203883,13.43042071,11.81229773,2.265372168,11.97411003,41.58576052
E01019601,30.62605753,21.65820643,10.65989848,2.030456853,15.2284264,19.79695431
E01019602,15.41950113,20.74829932,10.54421769,2.947845805,15.75963719,34.58049887
E01019603,4.941860465,33.72093023,6.686046512,2.906976744,13.95348837,37.79069767
E01019604,8.068459658,28.36185819,6.723716381,4.767726161,12.59168704,39.48655257
E01019605,6.509539843,19.30415264,12.5701459,2.805836139,14.92704826,43.88327722
E01019606,12.80931587,22.41630277,7.569141194,2.620087336,11.35371179,43.23144105
E01019607,13.59550562,16.85393258,10.8988764,3.258426966,16.40449438,38.98876404
E01019608,28.91061453,26.53631285,8.240223464,2.51396648,14.94413408,18.8547486
E01019609,21.22040073,19.48998179,10.56466302,1.821493625,14.20765027,32.69581056
E01019610,16.73819742,20.17167382,8.726752504,3.290414878,13.018598,38.05436338
E01019611,8.567774936,18.79795396,10.61381074,2.941176471,16.49616368,42.5831202
E01019612,9.618874773,21.05263158,15.69872958,5.263157895,15.51724138,32.84936479
E01019613,6.896551724,22.18390805,11.49425287,3.218390805,16.20689655,40
E01019614,5.593451569,27.42155525,7.366984993,3.274215553,8.594815825,47.74897681
E01019615,11.45418327,26.5936255,6.87250996,2.888446215,14.44223108,37.74900398
E01019616,4.662004662,25.99067599,9.906759907,3.146853147,17.48251748,38.81118881
E01019617,11.97691198,24.0981241,12.55411255,3.03030303,15.87301587,32.46753247
E01019618,9.470752089,19.35933148,12.11699164,2.924791086,12.25626741,43.8718663
E01019619,20.92257002,17.29818781,11.20263591,2.800658979,17.29818781,30.47775947
E01019620,16.11570248,14.18732782,9.641873278,2.754820937,15.2892562,42.01101928
E01019621,17.49622926,24.43438914,8.74811463,2.564102564,10.10558069,36.65158371
E01019622,22.22222222,18.23361823,9.971509972,1.851851852,11.3960114,36.32478632
E01019623,22.76176024,15.47799697,10.01517451,1.972685888,18.36115326,31.41122914
E01019624,22.34234234,16.3963964,7.207207207,2.342342342,12.07207207,39.63963964
E01019625,38.1512605,24.70588235,6.050420168,1.008403361,16.63865546,13.44537815
E01019626,19.56856703,18.48998459,9.553158706,2.773497689,16.17873652,33.43605547
E01019627,16.36029412,21.69117647,10.29411765,2.205882353,13.97058824,35.47794118
E01019628,20.11331445,19.97167139,10.05665722,2.407932011,13.17280453,34.2776204
E01019629,5,25.76086957,10.97826087,3.695652174,13.91304348,40.65217391
E01019630,13.08900524,24.5026178,9.42408377,3.036649215,16.96335079,32.98429319
E01019631,12.77915633,24.06947891,11.53846154,2.977667494,18.61042184,30.0248139
E01019632,9.928057554,22.15827338,10.07194245,2.302158273,17.69784173,37.84172662
E01019633,21.08938547,32.40223464,9.217877095,1.675977654,17.17877095,18.43575419
E01019634,14.6776406,22.22222222,11.38545953,2.331961591,17.55829904,31.82441701
E01019635,14.75409836,22.74590164,11.68032787,1.844262295,15.57377049,33.40163934
E01019636,15.04660453,22.10386152,9.454061252,2.529960053,14.24766977,36.61784288
E01019638,23.58490566,35.06289308,2.987421384,2.358490566,15.56603774,20.44025157
E01019639,27.69230769,30.51282051,2.435897436,2.307692308,16.02564103,21.02564103
E01019640,23.00995025,33.45771144,2.611940299,1.990049751,10.94527363,27.98507463
E01019641,14.94768311,25.56053812,5.979073244,1.793721973,9.715994021,42.00298954
E01019642,17.08542714,31.82579564,3.350083752,1.340033501,15.74539363,30.65326633
E01019643,17.5304878,30.94512195,2.896341463,1.829268293,11.2804878,35.51829268
E01019644,34.34504792,30.19169329,3.514376997,3.194888179,16.45367412,12.30031949
E01019645,30,28.51851852,3.580246914,2.098765432,19.38271605,16.41975309
E01019646,35.89315526,32.88814691,4.674457429,0.834724541,15.02504174,10.68447412
E01019647,32.27360308,30.05780347,2.023121387,1.05973025,11.9460501,22.63969171
E01019648,23.40136054,31.97278912,3.129251701,1.496598639,14.96598639,25.03401361
E01019649,25.05219207,28.81002088,3.549060543,2.192066806,12.83924843,27.55741127
E01019650,30.40935673,33.62573099,4.532163743,2.192982456,15.64327485,13.59649123
E01019651,21.22986823,29.28257687,4.831625183,2.049780381,13.17715959,29.42898975
E01019652,22.65331665,28.0350438,3.128911139,1.877346683,13.14142678,31.16395494
E01019653,23.25581395,30.06644518,2.325581395,1.993355482,12.62458472,29.73421927
E01019654,10.64120055,38.74488404,4.638472033,1.909959072,15.14324693,28.92223738
E01019655,15.04854369,36.65048544,5.339805825,2.063106796,13.47087379,27.42718447
E01019656,14.26202322,29.18739635,4.64344942,2.155887231,13.10116086,36.65008292
E01019657,28.13163482,32.80254777,2.760084926,1.486199575,16.77282378,18.04670913
E01019658,22.2007722,36.96911197,3.185328185,1.737451737,16.31274131,19.59459459
E01019659,17.63848397,37.82798834,2.696793003,1.166180758,12.53644315,28.13411079
E01019660,26.37913741,31.09327984,2.908726179,1.905717151,19.15747242,18.555667
E01019661,36.96612666,27.83505155,2.9455081,1.47275405,15.61119293,15.16936672
E01019662,35.40197461,31.17066291,3.385049365,1.833568406,14.66854725,13.54019746
E01019663,36.21399177,33.95061728,2.674897119,1.646090535,13.58024691,11.93415638
E01019664,31.64794007,31.64794007,1.872659176,2.059925094,20.78651685,11.98501873
E01019665,32.37288136,31.86440678,2.203389831,1.016949153,18.98305085,13.55932203
E01019666,35.15850144,30.83573487,4.46685879,1.44092219,16.28242075,11.81556196
E01019667,26.93773825,36.21346887,3.811944091,1.905972046,16.13722999,14.99364676
E01019668,33.20235756,33.79174853,1.37524558,2.357563851,16.50294695,12.77013752
E01019669,23.66522367,39.39393939,3.607503608,2.164502165,16.30591631,14.86291486
E01019670,11.03603604,32.54504505,4.72972973,2.815315315,10.81081081,38.06306306
E01019671,11.70610212,33.00124533,4.109589041,2.241594022,9.713574097,39.22789539
E01019672,24.15349887,31.82844244,2.483069977,3.047404063,15.23702032,23.25056433
E01019673,19.76351351,28.88513514,3.716216216,1.858108108,18.75,27.02702703
E01019674,24.72727273,32.18181818,1.818181818,2.181818182,16.18181818,22.90909091
E01019675,29.23264312,29.11084044,4.384896468,1.948842875,13.03288672,22.28989038
E01019676,27.90387183,30.70761015,3.604806409,1.201602136,14.28571429,22.29639519
E01019677,27.01908957,31.42437592,3.964757709,1.908957416,12.62848752,23.05433186
E01019678,21.33072407,31.89823875,4.69667319,2.152641879,11.64383562,28.2778865
E01019679,28.31257078,30.35107588,2.718006795,1.359003398,13.92978482,23.32955832
E01019680,22.45934959,29.67479675,3.353658537,2.337398374,10.77235772,31.40243902
E01019681,24.14285714,30.14285714,3.714285714,1.285714286,12.71428571,28
E01019682,30.04807692,34.375,4.206730769,1.682692308,11.05769231,18.62980769
E01019683,12.37288136,36.27118644,4.406779661,1.86440678,13.55932203,31.52542373
E01019684,10.97852029,39.14081146,3.460620525,1.670644391,10.38186158,34.36754177
E01019685,10.55634807,39.2296719,4.422253923,1.711840228,11.55492154,32.52496434
E01019686,11.25611746,35.39967374,3.752039152,1.305057096,12.07177814,36.21533442
E01019687,16.80532446,51.08153078,3.327787022,1.49750416,14.6422629,12.64559068
E01019688,30.0955414,29.93630573,2.547770701,2.707006369,20.06369427,14.64968153
E01019689,29.65116279,30.23255814,3.924418605,2.034883721,19.62209302,14.53488372
E01019690,30.03095975,31.42414861,1.702786378,1.238390093,17.18266254,18.42105263
E01019691,21.78571429,27.73809524,3.452380952,1.428571429,16.19047619,29.4047619
E01019692,25.8493353,34.71196455,3.397341211,1.033973412,17.13441654,17.87296898
E01019693,24.63917526,32.16494845,2.474226804,1.443298969,14.53608247,24.74226804
E01019694,14.47876448,32.04633205,5.791505792,1.351351351,13.32046332,33.01158301
E01019695,22.03608247,31.31443299,3.994845361,2.448453608,13.65979381,26.54639175
E01019696,19.61414791,32.31511254,3.8585209,1.768488746,14.46945338,27.97427653
E01019697,23.29376855,29.97032641,4.154302671,2.522255193,14.39169139,25.66765579
E01019698,22.44389027,32.66832918,3.865336658,1.122194514,12.96758105,26.93266833
E01019699,30.42735043,34.18803419,3.247863248,1.367521368,15.55555556,15.21367521
E01019700,20.98298677,30.05671078,4.820415879,1.890359168,11.72022684,30.52930057
E01019701,11.41692151,39.55147808,2.54841998,1.325178389,17.02344546,28.13455657
E01019702,16.70854271,33.66834171,2.638190955,2.010050251,13.94472362,31.03015075
E01019703,16.70792079,36.38613861,2.599009901,1.732673267,14.6039604,27.97029703
E01019704,15.06024096,37.34939759,3.162650602,2.108433735,14.60843373,27.71084337
E01019705,22.91242363,32.89205703,2.545824847,1.425661914,11.7107943,28.51323829
E01019706,22.70450751,32.05342237,4.173622705,1.168614357,11.85308848,28.04674457
E01019707,24.375,31.375,4.25,1.5,12.125,26.375
E01019708,18.54663774,31.670282,2.819956616,2.277657267,9.869848156,34.81561822
E01019709,24.11003236,30.58252427,4.692556634,2.427184466,13.10679612,25.08090615
E01019710,37.21488595,15.36614646,10.20408163,2.040816327,13.56542617,21.60864346
E01019711,20.55800294,22.46696035,8.076358297,1.762114537,16.74008811,30.39647577
E01019712,13.13559322,23.44632768,6.214689266,2.542372881,14.83050847,39.83050847
E01019713,13.55140187,25.11682243,8.528037383,2.686915888,14.25233645,35.86448598
E01019714,24.89300999,20.39942939,8.059914408,3.35235378,14.55064194,28.7446505
E01019715,35.23537803,15.2639087,7.132667618,2.282453638,15.97717546,24.10841655
E01019716,34.53608247,18.04123711,10.30927835,3.780068729,10.82474227,22.50859107
E01019717,36.74832962,12.69487751,6.681514477,5.122494432,15.3674833,23.38530067
E01019718,20.37914692,27.39336493,7.014218009,3.222748815,15.26066351,26.72985782
E01019719,25.0755287,24.06847936,9.365558912,3.121852971,14.50151057,23.86706949
E01019720,25,25.79113924,6.487341772,1.582278481,16.61392405,24.52531646
E01019721,20.51282051,28.34008097,9.311740891,2.429149798,12.95546559,26.45074224
E01019722,29.18502203,13.87665198,10.35242291,2.753303965,11.45374449,32.37885463
E01019723,28.35820896,14.92537313,14.09618574,3.316749585,11.60862355,27.69485904
E01019724,43.93382353,17.09558824,7.169117647,1.470588235,15.625,14.70588235
E01019725,38.15620999,15.49295775,9.090909091,2.944942382,12.16389245,22.15108835
E01019726,35.07917174,16.93057247,10.96224117,2.436053593,16.19975639,18.39220463
E01019727,14.52081317,22.07163601,8.80929332,2.420135528,11.61665053,40.56147144
E01019728,36.75799087,27.62557078,6.849315068,3.881278539,14.84018265,10.0456621
E01019729,35.75757576,21.81818182,8.080808081,2.828282828,15.35353535,16.16161616
E01019730,25.05446623,27.34204793,8.278867102,2.614379085,15.79520697,20.91503268
E01019731,20.12480499,25.42901716,8.892355694,2.496099844,14.04056162,29.01716069
E01019732,23.68064953,27.87550744,5.412719892,2.300405954,14.34370771,26.38700947
E01019733,23.82352941,23.52941176,6.764705882,4.264705882,15,26.61764706
E01019734,12.01764057,27.34288864,6.945975744,1.764057332,14.00220507,37.92723264
E01019735,14.98470948,23.08868502,11.62079511,3.363914373,11.31498471,35.62691131
E01019736,6.367041199,17.60299625,10.86142322,0.936329588,11.98501873,52.24719101
E01019737,16.93227092,22.90836653,5.77689243,1.992031873,14.94023904,37.4501992
E01019738,22.73307791,20.43422733,7.918263091,1.915708812,14.55938697,32.43933589
E01019739,22.55406797,20.49433574,6.900102987,2.471678682,12.77033986,34.80947477
E01019740,19.36560935,23.53923205,5.676126878,2.170283806,13.52253756,35.72621035
E01019741,25.96964587,30.18549747,7.251264755,1.011804384,18.04384486,17.53794266
E01019742,24.63235294,23.16176471,9.926470588,1.102941176,19.48529412,21.69117647
E01019743,30.14705882,31.76470588,3.970588235,1.323529412,16.02941176,16.76470588
E01019744,26.62807525,29.23299566,4.196816208,2.604920405,15.48480463,21.85238784
E01019745,25.92592593,25.74955908,5.467372134,2.469135802,15.1675485,25.22045855
E01019746,17.82296651,26.4354067,4.90430622,1.435406699,12.08133971,37.32057416
E01019747,17.12887439,24.95921697,4.4045677,2.77324633,11.25611746,39.47797716
E01019748,21.90366972,27.17889908,5.160550459,2.178899083,11.35321101,32.22477064
E01019749,17.26618705,18.88489209,10.25179856,2.697841727,12.94964029,37.94964029
E01019750,19.74110032,21.84466019,12.13592233,2.265372168,15.21035599,28.802589
E01019751,16.95616212,21.58808933,10.42183623,2.23325062,12.98593879,35.81472291
E01019752,20.74391989,24.17739628,7.582260372,2.145922747,15.16452074,30.18597997
E01019753,18.18181818,26.73796791,6.818181818,1.604278075,10.69518717,35.96256684
E01019754,12.28448276,28.125,8.189655172,1.939655172,15.40948276,34.05172414
E01019755,12.39035088,26.75438596,7.127192982,2.192982456,15.13157895,36.40350877
E01019756,18.52260198,24.58654906,6.174200662,2.425578831,9.922822492,38.36824697
E01019757,21.7791411,21.47239264,7.668711656,2.607361963,13.95705521,32.51533742
E01019758,17.90040377,22.34185734,7.940780619,2.01884253,12.51682369,37.28129206
E01019759,45.45454545,16.27565982,8.797653959,2.93255132,13.92961877,12.60997067
E01019760,45.87912088,13.5989011,11.26373626,1.785714286,14.83516484,12.63736264
E01019761,46.85534591,15.56603774,9.27672956,2.51572327,18.39622642,7.389937107
E01019762,26.88172043,16.39784946,12.6344086,4.166666667,9.543010753,30.37634409
E01019763,18.56763926,27.05570292,8.134394341,2.387267905,16.79929266,27.05570292
E01019764,16.82119205,28.87417219,6.490066225,2.251655629,15.23178808,30.33112583
E01019765,17.29166667,25.72916667,7.604166667,1.5625,13.125,34.6875
E01019766,17.68115942,29.13043478,4.492753623,1.15942029,16.95652174,30.57971014
E01019767,16.57894737,27.76315789,5.394736842,1.973684211,13.55263158,34.73684211
E01019768,26.82926829,22.16330859,8.16542948,2.226935313,13.04347826,27.57158006
E01019769,7.182320442,28.50828729,6.629834254,2.762430939,16.4640884,38.45303867
E01019770,11.46993318,32.40534521,2.561247216,3.786191537,15.3674833,34.40979955
E01019771,10.94091904,28.55579869,4.814004376,2.407002188,11.15973742,42.12253829
E01019772,12.53481894,28.96935933,4.596100279,2.924791086,11.00278552,39.97214485
E01019774,10.54054054,36.08108108,8.918918919,3.243243243,12.56756757,28.64864865
E01019775,19.0926276,36.95652174,5.482041588,1.890359168,15.59546314,20.98298677
E01019776,19.77818854,29.02033272,7.393715342,2.218114603,18.85397412,22.73567468
E01019777,24.32712215,40.37267081,5.900621118,3.209109731,13.76811594,12.42236025
E01019778,13.81872214,29.71768202,2.971768202,3.566121842,15.60178306,34.32392273
E01019779,10.06097561,27.43902439,4.268292683,2.286585366,18.1402439,37.80487805
E01019780,26.24798712,31.72302738,4.508856683,2.576489533,15.94202899,19.00161031
E01019781,15.03649635,29.19708029,4.96350365,2.919708029,18.39416058,29.48905109
E01019782,19.79522184,35.15358362,4.948805461,2.389078498,11.60409556,26.10921502
E01019783,13.85135135,32.09459459,3.716216216,3.716216216,11.65540541,34.96621622
E01019784,12.91866029,31.41945774,5.582137161,2.232854864,14.67304625,33.1738437
E01019785,13.08243728,26.52329749,5.376344086,2.150537634,11.46953405,41.39784946
E01019786,17.01030928,30.41237113,4.639175258,1.932989691,13.78865979,32.21649485
E01019787,14.46229913,36.83559951,2.843016069,2.224969098,17.3053152,26.32880099
E01019788,9.917355372,34.84848485,4.407713499,2.892561983,10.46831956,37.46556474
E01019790,12.28448276,39.76293103,4.63362069,2.262931034,13.68534483,27.37068966
E01019791,16.55104063,34.9851338,4.955401388,3.171456888,16.25371655,24.08325074
E01019792,22.78338945,39.61840629,3.815937149,3.367003367,17.50841751,12.90684624
E01019793,14.79591837,31.97278912,3.571428571,2.210884354,12.75510204,34.69387755
E01019794,14.44444444,28,4,2.666666667,10.88888889,40
E01019795,15.41389153,33.20647003,5.518553758,1.99809705,14.6527117,29.21027593
E01019796,39.69849246,25.6281407,6.281407035,2.010050251,16.08040201,10.30150754
E01019797,27.29357798,29.81651376,8.71559633,3.440366972,14.33486239,16.39908257
E01019798,22.19251337,27.80748663,8.155080214,2.139037433,14.70588235,25
E01019799,17.44402985,38.89925373,10.54104478,2.798507463,14.92537313,15.39179104
E01019800,17.26121979,38.78020713,8.975834292,2.071346375,16.8009206,16.11047181
E01019801,20.38664323,34.44639719,4.042179262,1.933216169,16.69595782,22.49560633
E01019802,17.49622926,36.19909502,2.413273002,1.809954751,16.59125189,25.49019608
E01019803,19.36619718,38.38028169,3.697183099,2.464788732,19.01408451,17.07746479
E01019804,20.12480499,34.00936037,5.148205928,2.808112324,14.50858034,23.40093604
E01019805,16.61764706,35.44117647,5,3.676470588,15.88235294,23.38235294
E01019806,19.18367347,33.87755102,4.217687075,3.265306122,16.46258503,22.99319728
E01019807,27.12418301,33.9869281,6.535947712,1.797385621,18.62745098,11.92810458
E01019808,23.52941176,38.85448916,8.204334365,1.547987616,15.3250774,12.53869969
E01019809,17.6344086,35.2688172,8.602150538,1.935483871,20.64516129,15.91397849
E01019810,18.10584958,36.90807799,6.545961003,2.367688022,14.48467967,21.58774373
E01019811,15.07607192,34.16320885,8.298755187,2.766251729,14.66113416,25.03457815
E01019812,13.74045802,36.96837514,9.705561614,2.726281352,15.70338059,21.15594329
E01019813,18.43434343,36.11111111,7.702020202,2.02020202,18.81313131,16.91919192
E01019814,13.64653244,32.10290828,9.507829978,2.684563758,17.00223714,25.05592841
E01019815,17.01649175,35.75712144,4.422788606,2.923538231,16.19190405,23.68815592
E01019816,14.35523114,34.06326034,4.98783455,3.649635036,15.32846715,27.61557178
E01019817,28.05100182,32.96903461,8.561020036,3.096539162,13.47905282,13.84335155
E01019818,14.92753623,35.07246377,7.246376812,2.463768116,17.39130435,22.89855072
E01019819,10.36204744,33.83270911,13.23345818,2.746566792,12.60923845,27.21598002
E01019820,15.90574374,31.66421208,12.37113402,2.503681885,13.84388807,23.71134021
E01019821,28.28828829,28.10810811,5.405405405,2.702702703,16.57657658,18.91891892
E01019822,18.91891892,32.56756757,5.945945946,2.567567568,15.94594595,24.05405405
E01019823,34.85477178,29.46058091,5.809128631,3.112033195,12.03319502,14.73029046
E01019824,20.39542144,26.63891779,10.09365245,2.809573361,16.12903226,23.93340271
